ID,Manufacturer,Model,Capacity,Carrier,Brand New Price,Like New Price,Good Price,Minor Damage Price,Damaged Price,Deeplink
460-6-9-1,Apple,iPhone 12 Pro Max,128GB,AT&T,,205.0,175.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-9-9-1,Apple,iPhone 12 Pro Max,128GB,T-Mobile,,150.0,120.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-7-9-1,Apple,iPhone 12 Pro Max,128GB,Verizon,,225.0,195.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-16-9-1,Apple,iPhone 12 Pro Max,128GB,Unlocked,,245.0,215.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-6-10-1,Apple,iPhone 12 Pro Max,256GB,AT&T,,225.0,195.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-9-10-1,Apple,iPhone 12 Pro Max,256GB,T-Mobile,,170.0,140.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-7-10-1,Apple,iPhone 12 Pro Max,256GB,Verizon,,245.0,215.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-16-10-1,Apple,iPhone 12 Pro Max,256GB,Unlocked,,265.0,235.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-6-25-1,Apple,iPhone 12 Pro Max,512GB,AT&T,,240.0,215.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-9-25-1,Apple,iPhone 12 Pro Max,512GB,T-Mobile,,185.0,170.0,45.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-7-25-1,Apple,iPhone 12 Pro Max,512GB,Verizon,,260.0,235.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
460-16-25-1,Apple,iPhone 12 Pro Max,512GB,Unlocked,,280.0,255.0,85.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-12-pro-max
524-6-9-1,Apple,iPhone 13,128GB,AT&T,,155.0,125.0,30.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-9-9-1,Apple,iPhone 13,128GB,T-Mobile,,135.0,105.0,20.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-7-9-1,Apple,iPhone 13,128GB,Verizon,,130.0,100.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-16-9-1,Apple,iPhone 13,128GB,Unlocked,,195.0,155.0,50.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-6-10-1,Apple,iPhone 13,256GB,AT&T,,175.0,145.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-9-10-1,Apple,iPhone 13,256GB,T-Mobile,,155.0,125.0,30.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-7-10-1,Apple,iPhone 13,256GB,Verizon,,150.0,115.0,30.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-16-10-1,Apple,iPhone 13,256GB,Unlocked,,215.0,180.0,55.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-6-25-1,Apple,iPhone 13,512GB,AT&T,,185.0,155.0,40.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-9-25-1,Apple,iPhone 13,512GB,T-Mobile,,150.0,130.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-7-25-1,Apple,iPhone 13,512GB,Verizon,,150.0,130.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
524-16-25-1,Apple,iPhone 13,512GB,Unlocked,,225.0,195.0,60.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13
525-6-9-1,Apple,iPhone 13 Mini,128GB,AT&T,,115.0,100.0,40.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-9-9-1,Apple,iPhone 13 Mini,128GB,T-Mobile,,80.0,55.0,30.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-7-9-1,Apple,iPhone 13 Mini,128GB,Verizon,,125.0,100.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-16-9-1,Apple,iPhone 13 Mini,128GB,Unlocked,,155.0,140.0,50.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-6-10-1,Apple,iPhone 13 Mini,256GB,AT&T,,155.0,140.0,50.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-9-10-1,Apple,iPhone 13 Mini,256GB,T-Mobile,,120.0,95.0,40.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-7-10-1,Apple,iPhone 13 Mini,256GB,Verizon,,165.0,140.0,35.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-16-10-1,Apple,iPhone 13 Mini,256GB,Unlocked,,195.0,180.0,60.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-6-25-1,Apple,iPhone 13 Mini,512GB,AT&T,,170.0,155.0,55.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-9-25-1,Apple,iPhone 13 Mini,512GB,T-Mobile,,130.0,105.0,30.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-7-25-1,Apple,iPhone 13 Mini,512GB,Verizon,,180.0,145.0,25.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
525-16-25-1,Apple,iPhone 13 Mini,512GB,Unlocked,,210.0,195.0,65.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-mini
526-6-9-1,Apple,iPhone 13 Pro,128GB,AT&T,,190.0,160.0,70.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-9-9-1,Apple,iPhone 13 Pro,128GB,T-Mobile,,145.0,115.0,30.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-7-9-1,Apple,iPhone 13 Pro,128GB,Verizon,,190.0,160.0,70.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-16-9-1,Apple,iPhone 13 Pro,128GB,Unlocked,,250.0,220.0,90.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-6-10-1,Apple,iPhone 13 Pro,256GB,AT&T,,220.0,190.0,85.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-9-10-1,Apple,iPhone 13 Pro,256GB,T-Mobile,,175.0,145.0,45.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-7-10-1,Apple,iPhone 13 Pro,256GB,Verizon,,220.0,190.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-16-10-1,Apple,iPhone 13 Pro,256GB,Unlocked,,280.0,250.0,105.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-6-25-1,Apple,iPhone 13 Pro,512GB,AT&T,,240.0,210.0,90.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-9-25-1,Apple,iPhone 13 Pro,512GB,T-Mobile,,195.0,175.0,50.0,,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-7-25-1,Apple,iPhone 13 Pro,512GB,Verizon,,240.0,210.0,45.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-16-25-1,Apple,iPhone 13 Pro,512GB,Unlocked,,300.0,270.0,110.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-6-26-1,Apple,iPhone 13 Pro,1TB,AT&T,,250.0,220.0,100.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-9-26-1,Apple,iPhone 13 Pro,1TB,T-Mobile,,205.0,175.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-7-26-1,Apple,iPhone 13 Pro,1TB,Verizon,,250.0,220.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
526-16-26-1,Apple,iPhone 13 Pro,1TB,Unlocked,,310.0,280.0,120.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro
527-6-9-1,Apple,iPhone 13 Pro Max,128GB,AT&T,,245.0,215.0,85.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-9-9-1,Apple,iPhone 13 Pro Max,128GB,T-Mobile,,215.0,190.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-7-9-1,Apple,iPhone 13 Pro Max,128GB,Verizon,,205.0,180.0,50.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-16-9-1,Apple,iPhone 13 Pro Max,128GB,Unlocked,,285.0,255.0,95.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-6-10-1,Apple,iPhone 13 Pro Max,256GB,AT&T,,295.0,255.0,90.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-9-10-1,Apple,iPhone 13 Pro Max,256GB,T-Mobile,,255.0,230.0,70.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-7-10-1,Apple,iPhone 13 Pro Max,256GB,Verizon,,245.0,220.0,55.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-16-10-1,Apple,iPhone 13 Pro Max,256GB,Unlocked,,340.0,305.0,100.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-6-25-1,Apple,iPhone 13 Pro Max,512GB,AT&T,,300.0,260.0,95.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-9-25-1,Apple,iPhone 13 Pro Max,512GB,T-Mobile,,260.0,235.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-7-25-1,Apple,iPhone 13 Pro Max,512GB,Verizon,,260.0,235.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-16-25-1,Apple,iPhone 13 Pro Max,512GB,Unlocked,,350.0,310.0,105.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-6-26-1,Apple,iPhone 13 Pro Max,1TB,AT&T,,325.0,285.0,100.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-9-26-1,Apple,iPhone 13 Pro Max,1TB,T-Mobile,,295.0,265.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-7-26-1,Apple,iPhone 13 Pro Max,1TB,Verizon,,295.0,265.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
527-16-26-1,Apple,iPhone 13 Pro Max,1TB,Unlocked,,375.0,335.0,110.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-13-pro-max
658-6-8-6,Apple,iPhone SE 3rd Gen (2022),64GB,AT&T,95.0,55.0,40.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-9-8-6,Apple,iPhone SE 3rd Gen (2022),64GB,T-Mobile,75.0,35.0,20.0,10.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-7-8-6,Apple,iPhone SE 3rd Gen (2022),64GB,Verizon,105.0,65.0,50.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-16-8-6,Apple,iPhone SE 3rd Gen (2022),64GB,Unlocked,105.0,65.0,50.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-6-9-6,Apple,iPhone SE 3rd Gen (2022),128GB,AT&T,120.0,80.0,65.0,16.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-9-9-6,Apple,iPhone SE 3rd Gen (2022),128GB,T-Mobile,100.0,60.0,45.0,11.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-7-9-6,Apple,iPhone SE 3rd Gen (2022),128GB,Verizon,130.0,90.0,75.0,16.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-16-9-6,Apple,iPhone SE 3rd Gen (2022),128GB,Unlocked,130.0,90.0,75.0,16.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-6-10-6,Apple,iPhone SE 3rd Gen (2022),256GB,AT&T,130.0,90.0,75.0,17.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-9-10-6,Apple,iPhone SE 3rd Gen (2022),256GB,T-Mobile,110.0,70.0,55.0,12.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-7-10-6,Apple,iPhone SE 3rd Gen (2022),256GB,Verizon,140.0,100.0,85.0,17.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
658-16-10-6,Apple,iPhone SE 3rd Gen (2022),256GB,Unlocked,140.0,100.0,85.0,17.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-se-3rd-gen-2022
1134-6-9-1,Apple,iPhone 14,128GB,AT&T,,145.0,125.0,45.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-9-9-1,Apple,iPhone 14,128GB,T-Mobile,,105.0,85.0,35.0,,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-7-9-1,Apple,iPhone 14,128GB,Verizon,,110.0,90.0,30.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-16-9-1,Apple,iPhone 14,128GB,Unlocked,,185.0,165.0,60.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-6-10-1,Apple,iPhone 14,256GB,AT&T,,180.0,160.0,50.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-9-10-1,Apple,iPhone 14,256GB,T-Mobile,,140.0,120.0,50.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-7-10-1,Apple,iPhone 14,256GB,Verizon,,145.0,125.0,35.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-16-10-1,Apple,iPhone 14,256GB,Unlocked,,220.0,200.0,65.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-6-25-1,Apple,iPhone 14,512GB,AT&T,,255.0,235.0,52.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-9-25-1,Apple,iPhone 14,512GB,T-Mobile,,215.0,195.0,52.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-7-25-1,Apple,iPhone 14,512GB,Verizon,,220.0,200.0,37.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1134-16-25-1,Apple,iPhone 14,512GB,Unlocked,,295.0,275.0,67.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14
1135-6-9-6,Apple,iPhone 14 Plus,128GB,AT&T,260.0,210.0,160.0,45.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-9-9-6,Apple,iPhone 14 Plus,128GB,T-Mobile,230.0,180.0,130.0,45.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-7-9-6,Apple,iPhone 14 Plus,128GB,Verizon,245.0,185.0,145.0,45.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-10-9-6,Apple,iPhone 14 Plus,128GB,Other,90.0,60.0,40.0,15.0,5.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-16-9-6,Apple,iPhone 14 Plus,128GB,Unlocked,310.0,260.0,210.0,95.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-6-10-6,Apple,iPhone 14 Plus,256GB,AT&T,290.0,240.0,200.0,60.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-9-10-6,Apple,iPhone 14 Plus,256GB,T-Mobile,260.0,210.0,170.0,60.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-7-10-6,Apple,iPhone 14 Plus,256GB,Verizon,265.0,215.0,175.0,60.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-10-10-6,Apple,iPhone 14 Plus,256GB,Other,115.0,65.0,55.0,20.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-16-10-6,Apple,iPhone 14 Plus,256GB,Unlocked,340.0,290.0,250.0,110.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-6-25-6,Apple,iPhone 14 Plus,512GB,AT&T,310.0,260.0,210.0,65.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-9-25-6,Apple,iPhone 14 Plus,512GB,T-Mobile,280.0,230.0,190.0,65.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-7-25-6,Apple,iPhone 14 Plus,512GB,Verizon,285.0,235.0,195.0,65.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-10-25-6,Apple,iPhone 14 Plus,512GB,Other,155.0,105.0,75.0,25.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1135-16-25-6,Apple,iPhone 14 Plus,512GB,Unlocked,360.0,310.0,270.0,115.0,10.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-plus
1136-6-9-6,Apple,iPhone 14 Pro,128GB,AT&T,240.0,190.0,140.0,75.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-9-9-6,Apple,iPhone 14 Pro,128GB,T-Mobile,260.0,210.0,160.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-7-9-6,Apple,iPhone 14 Pro,128GB,Verizon,190.0,140.0,90.0,40.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-16-9-6,Apple,iPhone 14 Pro,128GB,Unlocked,340.0,290.0,240.0,125.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-6-10-6,Apple,iPhone 14 Pro,256GB,AT&T,270.0,220.0,170.0,85.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-9-10-6,Apple,iPhone 14 Pro,256GB,T-Mobile,290.0,240.0,190.0,75.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-7-10-6,Apple,iPhone 14 Pro,256GB,Verizon,220.0,170.0,120.0,60.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-16-10-6,Apple,iPhone 14 Pro,256GB,Unlocked,370.0,320.0,270.0,135.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-6-25-6,Apple,iPhone 14 Pro,512GB,AT&T,300.0,250.0,190.0,90.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-9-25-6,Apple,iPhone 14 Pro,512GB,T-Mobile,320.0,270.0,210.0,80.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-7-25-6,Apple,iPhone 14 Pro,512GB,Verizon,250.0,200.0,140.0,65.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-16-25-6,Apple,iPhone 14 Pro,512GB,Unlocked,400.0,350.0,300.0,140.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-6-26-6,Apple,iPhone 14 Pro,1TB,AT&T,320.0,270.0,220.0,95.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-9-26-6,Apple,iPhone 14 Pro,1TB,T-Mobile,340.0,290.0,240.0,85.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-7-26-6,Apple,iPhone 14 Pro,1TB,Verizon,270.0,220.0,170.0,70.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1136-16-26-6,Apple,iPhone 14 Pro,1TB,Unlocked,420.0,370.0,320.0,145.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro
1137-6-9-6,Apple,iPhone 14 Pro Max,128GB,AT&T,280.0,230.0,195.0,100.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-9-9-6,Apple,iPhone 14 Pro Max,128GB,T-Mobile,295.0,245.0,210.0,75.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-7-9-6,Apple,iPhone 14 Pro Max,128GB,Verizon,230.0,180.0,160.0,90.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-16-9-6,Apple,iPhone 14 Pro Max,128GB,Unlocked,390.0,340.0,295.0,150.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-6-10-6,Apple,iPhone 14 Pro Max,256GB,AT&T,320.0,270.0,230.0,120.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-9-10-6,Apple,iPhone 14 Pro Max,256GB,T-Mobile,315.0,285.0,245.0,95.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-7-10-6,Apple,iPhone 14 Pro Max,256GB,Verizon,280.0,230.0,200.0,120.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-16-10-6,Apple,iPhone 14 Pro Max,256GB,Unlocked,420.0,370.0,330.0,170.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-6-25-6,Apple,iPhone 14 Pro Max,512GB,AT&T,340.0,290.0,250.0,140.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-9-25-6,Apple,iPhone 14 Pro Max,512GB,T-Mobile,355.0,305.0,265.0,115.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-7-25-6,Apple,iPhone 14 Pro Max,512GB,Verizon,290.0,240.0,205.0,130.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-16-25-6,Apple,iPhone 14 Pro Max,512GB,Unlocked,440.0,390.0,350.0,190.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-6-26-6,Apple,iPhone 14 Pro Max,1TB,AT&T,360.0,310.0,275.0,160.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-9-26-6,Apple,iPhone 14 Pro Max,1TB,T-Mobile,375.0,325.0,295.0,135.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-7-26-6,Apple,iPhone 14 Pro Max,1TB,Verizon,310.0,260.0,230.0,150.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1137-16-26-6,Apple,iPhone 14 Pro Max,1TB,Unlocked,460.0,410.0,375.0,210.0,20.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-14-pro-max
1307-6-9-6,Apple,iPhone 15,128GB,AT&T,230.0,180.0,150.0,50.0,15.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-15
1307-9-9-6,Apple,iPhone 15,128GB,T-Mobile,205.0,155.0,125.0,50.0,15.0,https://www.ocbuyback.com/sell/cell-phone/apple/iphone-15
